h3_index,h3_res,centroid_lat,centroid_lon,ADM_NM,GU_NM,CSV_ADMI_CD,coverage_ratio,is_edge_cell,h3_marker_radius_px,b2b_score,commercial_score,b2c_score,sales_score,base_h3_score,Ds,Od,Cc,demand_grade,demand_rank,demand_percentile,delivery_demand_index,flow_pop_index
8930e15267bffff,9,37.41274717078516,127.13386913421586,야탑1동,분당구,41135620,1.0,0,4,0.8630267289942255,0.8809722372067536,0.5053073302701437,0.4737076763436179,0.6807534932036852,0.6807534932036852,0.8630267289942255,0.5053073302701437,A,49,98.0,0.8863802748738852,0.8174726088619849
8930e153043ffff,9,37.37385567392504,127.12533974726674,수내2동,분당구,41135530,1.0,0,4,0.1688082605883596,0.044181586819979,0.0682834527747092,0.2581095054427814,0.1348457014064573,0.1348457014064573,0.1688082605883596,0.0682834527747092,D,1,2.0,0.2555719254790002,0.1475112638231578
8930e1c9acbffff,9,37.40172540625355,127.08576975273394,시흥동,수정구,41131650,1.0,0,4,0.0117207013502018,0.619594904114988,0.0064844152483438,0.457599072586192,0.2738497733249314,0.2738497733249314,0.0117207013502018,0.0064844152483438,D,8,16.0,0.3861493162339475,0.6082055603357117
8930e153527ffff,9,37.40186811384444,127.14081413051876,야탑3동,분당구,41135640,1.0,0,4,0.0346401557803864,0.7445110894657374,0.014320628166206,0.5872970545032206,0.3451922319788876,0.3451922319788876,0.0346401557803864,0.014320628166206,C,19,38.0,0.6039398243505666,0.7082174516206173
8930e026a37ffff,9,37.36110874406672,127.07974913568012,구미1동,분당구,41135665,1.0,0,4,0.135782488432641,0.7309825560957123,0.0859169663544788,0.6007368125922509,0.38835470586877074,0.38835470586877074,0.135782488432641,0.0859169663544788,B,29,57.99999999999999,0.4688519830972249,0.6973860753274006
8930e1c9b27ffff,9,37.41406562122865,127.12349339839687,야탑1동,분당구,41135620,1.0,0,4,0.8630267289942255,0.8809722372067536,0.5053073302701437,0.4737076763436179,0.6807534932036852,0.6807534932036852,0.8630267289942255,0.5053073302701437,A,49,98.0,0.8863802748738852,0.8174726088619849
8930e1c9103ffff,9,37.42933937590182,127.05926958803629,고등동,수정구,41131640,1.0,0,4,0.0047344222891329,0.563307274067727,0.0034386463829846,0.6906974889051272,0.3155444579112429,0.3155444579112429,0.0047344222891329,0.0034386463829846,C,11,22.0,0.3382761765419816,0.5631398843293168
8930e0269dbffff,9,37.383698301483,127.08164046143028,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e1cd683ffff,9,37.47360222850904,127.14952151205726,위례동,수정구,41131625,1.0,0,4,0.2782908015070536,0.9256580434689438,0.135538196099941,0.6677953870318278,0.5018206070269415,0.5018206070269415,0.2782908015070536,0.135538196099941,A,43,86.0,0.847949126410178,0.8532494938615052
8930e15208fffff,9,37.432291692899845,127.14863906847704,하대원동,중원구,41133660,1.0,0,4,0.0735359077082957,0.5279277375069421,0.0373498741762633,0.6258018725908416,0.31615384799558566,0.31615384799558566,0.0735359077082957,0.0373498741762633,C,14,28.000000000000004,0.3180132672522729,0.5348138963535214
8930e152573ffff,9,37.44293713733295,127.15479074237868,중앙동,중원구,41133525,1.0,0,4,0.1913800611444096,0.5183487607853257,0.0737175882922231,0.5858938017085731,0.3423350529826329,0.3423350529826329,0.1913800611444096,0.0737175882922231,C,23,46.0,0.2418652203850697,0.5271446613715776
8930e1c8b73ffff,9,37.45513342429968,127.13745739868564,복정동,수정구,41131620,1.0,0,4,0.0945999036459246,0.6054283979324323,0.0206579963501409,0.379589044114181,0.2750688355106697,0.2750688355106697,0.0945999036459246,0.0206579963501409,C,10,20.0,0.341178602879723,0.5968634026142088
8930e02692fffff,9,37.38388739225245,127.10260715246842,판교동,분당구,41135650,1.0,0,4,0.0444838509504207,0.7025860476182239,0.0241094027255053,0.6728000775155952,0.36099484470243626,0.36099484470243626,0.0444838509504207,0.0241094027255053,C,22,44.0,0.3621698430651707,0.6746509228669958
8930e026e13ffff,9,37.37178719761708,127.05185488581442,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e15246bffff,9,37.43078404664695,127.13801842068142,성남동,중원구,41133510,1.0,0,4,0.4750741802404046,0.9034330070857294,0.226919234680114,0.427188470349096,0.508153723088836,0.508153723088836,0.4750741802404046,0.226919234680114,A,45,90.0,0.8492600902926786,0.8354554192480366
8930e152e33ffff,9,37.42526319702949,127.19265625197669,도촌동,중원구,41133670,1.0,0,4,0.0226577816181148,0.7059662820815956,0.0065748632745028,0.6621889585805354,0.3493469713886872,0.3493469713886872,0.0226577816181148,0.0065748632745028,C,18,36.0,0.7018436487590132,0.677357246636962
8930e1534cbffff,9,37.38953618994141,127.10308216520546,백현동,분당구,41135657,1.0,0,4,0.2712591632191613,0.8669433147201264,0.1696190422988663,0.6645488588828556,0.49309259478025247,0.49309259478025247,0.2712591632191613,0.1696190422988663,B,39,78.0,0.7460280532280422,0.8062406050456876
8930e153317ffff,9,37.37120994087564,127.14608084616096,분당동,분당구,41135510,1.0,0,4,0.0256173924590182,0.6211531610107133,0.005240784280864,0.5994267973238342,0.3128595337686074,0.3128595337686074,0.0256173924590182,0.005240784280864,C,12,24.0,0.2110239759971392,0.6094531506204426
8930e024c83ffff,9,37.35197864993184,127.08421930550588,구미1동,분당구,41135665,1.0,0,4,0.135782488432641,0.7309825560957123,0.0859169663544788,0.6007368125922509,0.38835470586877074,0.38835470586877074,0.135782488432641,0.0859169663544788,B,29,57.99999999999999,0.4688519830972249,0.6973860753274006
8930e1c8a6bffff,9,37.44297743419219,127.12069051576384,태평1동,수정구,41131540,1.0,0,4,0.1950230913822297,0.6285420871564925,0.0600585609366998,0.5826479806958633,0.36656793004282134,0.36656793004282134,0.1950230913822297,0.0600585609366998,B,26,52.0,0.3183210802017464,0.6153689611003168
8930e026827ffff,9,37.37913332439614,127.08387636298448,판교동,분당구,41135650,1.0,0,4,0.0444838509504207,0.7025860476182239,0.0241094027255053,0.6728000775155952,0.36099484470243626,0.36099484470243626,0.0444838509504207,0.0241094027255053,C,22,44.0,0.3621698430651707,0.6746509228669958
8930e026d0bffff,9,37.39456844894276,127.07469523980424,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e1c9917ffff,9,37.43515880339854,127.11478639599976,고등동,수정구,41131640,1.0,0,4,0.0047344222891329,0.563307274067727,0.0034386463829846,0.6906974889051272,0.3155444579112429,0.3155444579112429,0.0047344222891329,0.0034386463829846,C,11,22.0,0.3382761765419816,0.5631398843293168
8930e152363ffff,9,37.409205880417936,127.17291255340324,도촌동,중원구,41133670,1.0,0,4,0.0226577816181148,0.7059662820815956,0.0065748632745028,0.6621889585805354,0.3493469713886872,0.3493469713886872,0.0226577816181148,0.0065748632745028,C,18,36.0,0.7018436487590132,0.677357246636962
8930e15213bffff,9,37.43464461482681,127.17508133935108,상대원1동,중원구,41133570,1.0,0,4,0.0536057568915534,0.6904231266000725,0.0118079597967463,0.2151016645367137,0.24273462695627152,0.24273462695627152,0.0536057568915534,0.0118079597967463,D,6,12.0,0.6397888896736036,0.6649128994782841
8930e0249c7ffff,9,37.3417043323811,127.12000740869529,구미동,분당구,41135670,1.0,0,4,0.2034090218704864,0.8226652114625687,0.1149869454888962,0.1804080194132415,0.3303672995587982,0.3303672995587982,0.2034090218704864,0.1149869454888962,B,27,54.0,0.7756944353999815,0.7707901401050359
8930e15320fffff,9,37.35907066061507,127.12933091413063,정자3동,분당구,41135570,1.0,0,4,0.1773985715044486,0.6370084093753823,0.1357055145301874,0.2839446151357023,0.30851427763643013,0.30851427763643013,0.1773985715044486,0.1357055145301874,C,21,42.0,0.356560207606438,0.6221473693182836
8930e1c8963ffff,9,37.47317500659552,127.14161058869512,위례동,수정구,41131625,1.0,0,4,0.2782908015070536,0.9256580434689438,0.135538196099941,0.6677953870318278,0.5018206070269415,0.5018206070269415,0.2782908015070536,0.135538196099941,A,43,86.0,0.847949126410178,0.8532494938615052
8930e1c932bffff,9,37.4071773162006,127.06527557167408,시흥동,수정구,41131650,1.0,0,4,0.0117207013502018,0.619594904114988,0.0064844152483438,0.457599072586192,0.2738497733249314,0.2738497733249314,0.0117207013502018,0.0064844152483438,D,8,16.0,0.3861493162339475,0.6082055603357117
8930e026c03ffff,9,37.38980918422421,127.05597307466256,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e1c980fffff,9,37.423006062374085,127.09803570467356,고등동,수정구,41131640,1.0,0,4,0.0047344222891329,0.563307274067727,0.0034386463829846,0.6906974889051272,0.3155444579112429,0.3155444579112429,0.0047344222891329,0.0034386463829846,C,11,22.0,0.3382761765419816,0.5631398843293168
8930e15225bffff,9,37.40012513093711,127.14328845173183,야탑3동,분당구,41135640,1.0,0,4,0.0346401557803864,0.7445110894657374,0.014320628166206,0.5872970545032206,0.3451922319788876,0.3451922319788876,0.0346401557803864,0.014320628166206,C,19,38.0,0.6039398243505666,0.7082174516206173
8930e1c9bd3ffff,9,37.413874330189365,127.10250903714476,시흥동,수정구,41131650,1.0,0,4,0.0117207013502018,0.619594904114988,0.0064844152483438,0.457599072586192,0.2738497733249314,0.2738497733249314,0.0117207013502018,0.0064844152483438,D,8,16.0,0.3861493162339475,0.6082055603357117
8930e024da3ffff,9,37.359972802533285,127.1110715402468,정자3동,분당구,41135570,1.0,0,4,0.1773985715044486,0.6370084093753823,0.1357055145301874,0.2839446151357023,0.30851427763643013,0.30851427763643013,0.1773985715044486,0.1357055145301874,C,21,42.0,0.356560207606438,0.6221473693182836
8930e153107ffff,9,37.38924424714901,127.15023178678136,서현1동,분당구,41135580,1.0,0,4,0.2431635869566444,1.0,0.1568736399080484,0.5902633650522128,0.4975751479792264,0.4975751479792264,0.2431635869566444,0.1568736399080484,A,42,84.0,0.881655226086415,0.9351769011355312
8930e026133ffff,9,37.38439257770836,127.04243808057414,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e1c920bffff,9,37.39916319219989,127.0384324391932,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e1c9223ffff,9,37.40241459447719,127.04655377690388,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e152153ffff,9,37.43031231517603,127.16421399185153,상대원1동,중원구,41133570,1.0,0,4,0.0536057568915534,0.6904231266000725,0.0118079597967463,0.2151016645367137,0.24273462695627152,0.24273462695627152,0.0536057568915534,0.0118079597967463,D,6,12.0,0.6397888896736036,0.6649128994782841
8930e152637ffff,9,37.42339011477825,127.14001495546536,하대원동,중원구,41133660,1.0,0,4,0.0735359077082957,0.5279277375069421,0.0373498741762633,0.6258018725908416,0.31615384799558566,0.31615384799558566,0.0735359077082957,0.0373498741762633,C,14,28.000000000000004,0.3180132672522729,0.5348138963535214
8930e02611bffff,9,37.38114257222173,127.03431976807934,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e1cd2a7ffff,9,37.46291361285647,127.1774931542417,은행2동,중원구,41133560,1.0,0,4,0.123924930734468,0.5586577921161207,0.0465921983098133,0.5981216857433491,0.33182415172593777,0.33182415172593777,0.123924930734468,0.0465921983098133,C,17,34.0,0.3598506596625956,0.559417360445246
8930e024c9bffff,9,37.35089678519087,127.08151153114191,구미1동,분당구,41135665,1.0,0,4,0.135782488432641,0.7309825560957123,0.0859169663544788,0.6007368125922509,0.38835470586877074,0.38835470586877074,0.135782488432641,0.0859169663544788,B,29,57.99999999999999,0.4688519830972249,0.6973860753274006
8930e1cd69bffff,9,37.47251771237315,127.1468044369882,위례동,수정구,41131625,1.0,0,4,0.2782908015070536,0.9256580434689438,0.135538196099941,0.6677953870318278,0.5018206070269415,0.5018206070269415,0.2782908015070536,0.135538196099941,A,43,86.0,0.847949126410178,0.8532494938615052
8930e1c911bffff,9,37.42825496777606,127.05656030860916,고등동,수정구,41131640,1.0,0,4,0.0047344222891329,0.563307274067727,0.0034386463829846,0.6906974889051272,0.3155444579112429,0.3155444579112429,0.0047344222891329,0.0034386463829846,C,11,22.0,0.3382761765419816,0.5631398843293168
8930e026ed7ffff,9,37.37244435337114,127.0466770436481,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e1535d3ffff,9,37.40168221787174,127.11982688488472,이매2동,분당구,41135610,1.0,0,4,0.2162747009881981,0.2235988704933136,0.0659755117268293,0.4379082962643491,0.23593934486817253,0.23593934486817253,0.2162747009881981,0.0659755117268293,D,5,10.0,0.2217615236139231,0.2911584767042302
8930e15204bffff,9,37.41816197573278,127.14744022901765,도촌동,중원구,41133670,1.0,0,4,0.0226577816181148,0.7059662820815956,0.0065748632745028,0.6621889585805354,0.3493469713886872,0.3493469713886872,0.0226577816181148,0.0065748632745028,C,18,36.0,0.7018436487590132,0.677357246636962
8930e024d8bffff,9,37.35672754097715,127.10294257238468,금곡동,분당구,41135662,1.0,0,4,0.088910056037352,0.8105480892439647,0.0458448617467097,0.6004387064139654,0.38643542836049793,0.38643542836049793,0.088910056037352,0.0458448617467097,B,28,56.00000000000001,0.8165099788515986,0.7610887846993277
8930e15252fffff,9,37.44618781979213,127.16294059392342,금광2동,중원구,41133540,1.0,0,4,0.2861491491090046,0.6837851247944691,0.0995159259202822,0.5172577551888955,0.3966769887531628,0.3966769887531628,0.2861491491090046,0.0995159259202822,B,34,68.0,0.6601190271676689,0.6595983030305386
8930e0248a7ffff,9,37.34128504621977,127.11211667010582,구미동,분당구,41135670,1.0,0,4,0.2034090218704864,0.8226652114625687,0.1149869454888962,0.1804080194132415,0.3303672995587982,0.3303672995587982,0.2034090218704864,0.1149869454888962,B,27,54.0,0.7756944353999815,0.7707901401050359
8930e152c0bffff,9,37.44005989693707,127.18867057279338,상대원1동,중원구,41133570,1.0,0,4,0.0536057568915534,0.6904231266000725,0.0118079597967463,0.2151016645367137,0.24273462695627152,0.24273462695627152,0.0536057568915534,0.0118079597967463,D,6,12.0,0.6397888896736036,0.6649128994782841
8930e1533dbffff,9,37.36688342661628,127.1352315587928,분당동,분당구,41135510,1.0,0,4,0.0256173924590182,0.6211531610107133,0.005240784280864,0.5994267973238342,0.3128595337686074,0.3128595337686074,0.0256173924590182,0.005240784280864,C,12,24.0,0.2110239759971392,0.6094531506204426
8930e1c8b2fffff,9,37.458385827926,127.14560530176117,복정동,수정구,41131620,1.0,0,4,0.0945999036459246,0.6054283979324323,0.0206579963501409,0.379589044114181,0.2750688355106697,0.2750688355106697,0.0945999036459246,0.0206579963501409,C,10,20.0,0.341178602879723,0.5968634026142088
8930e152243ffff,9,37.40120761603406,127.14600233031072,야탑3동,분당구,41135640,1.0,0,4,0.0346401557803864,0.7445110894657374,0.014320628166206,0.5872970545032206,0.3451922319788876,0.3451922319788876,0.0346401557803864,0.014320628166206,C,19,38.0,0.6039398243505666,0.7082174516206173
8930e026dcfffff,9,37.39522570268187,127.06951366202516,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e1506cfffff,9,37.37379237481344,127.15940736594892,분당동,분당구,41135510,1.0,0,4,0.0256173924590182,0.6211531610107133,0.005240784280864,0.5994267973238342,0.3128595337686074,0.3128595337686074,0.0256173924590182,0.005240784280864,C,12,24.0,0.2110239759971392,0.6094531506204426
8930e1c99dbffff,9,37.430823333290206,127.10393494745044,고등동,수정구,41131640,1.0,0,4,0.0047344222891329,0.563307274067727,0.0034386463829846,0.6906974889051272,0.3155444579112429,0.3155444579112429,0.0047344222891329,0.0034386463829846,C,11,22.0,0.3382761765419816,0.5631398843293168
8930e152427ffff,9,37.44142886130443,127.14416704872797,신흥3동,수정구,41131530,1.0,0,4,0.9612032659288844,0.5267766241162426,0.4127336526000749,0.4445486732907596,0.5863155539839904,0.5863155539839904,0.9612032659288844,0.4127336526000749,A,46,92.0,0.6477052721893249,0.5338922781743881
8930e1532d3ffff,9,37.36213629168883,127.1164919706224,정자3동,분당구,41135570,1.0,0,4,0.1773985715044486,0.6370084093753823,0.1357055145301874,0.2839446151357023,0.30851427763643013,0.30851427763643013,0.1773985715044486,0.1357055145301874,C,21,42.0,0.356560207606438,0.6221473693182836
8930e1c8a27ffff,9,37.45362258339257,127.12683553268876,복정동,수정구,41131620,1.0,0,4,0.0945999036459246,0.6054283979324323,0.0206579963501409,0.379589044114181,0.2750688355106697,0.2750688355106697,0.0945999036459246,0.0206579963501409,C,10,20.0,0.341178602879723,0.5968634026142088
8930e026cc7ffff,9,37.390465724405125,127.05079347251424,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e1c98d3ffff,9,37.426060540445626,127.08519034940916,고등동,수정구,41131640,1.0,0,4,0.0047344222891329,0.563307274067727,0.0034386463829846,0.6906974889051272,0.3155444579112429,0.3155444579112429,0.0047344222891329,0.0034386463829846,C,11,22.0,0.3382761765419816,0.5631398843293168
8930e1c9db7ffff,9,37.45408033079634,127.10064850699098,신촌동,수정구,41131630,1.0,0,4,0.0,0.2108426307669784,0.0,0.8108944918575417,0.25543428065613005,0.25543428065613005,0.0,0.0,D,3,6.0,0.1169799685864505,0.2809454233906647
8930e024983ffff,9,37.3473529524288,127.12048375260794,구미1동,분당구,41135665,1.0,0,4,0.135782488432641,0.7309825560957123,0.0859169663544788,0.6007368125922509,0.38835470586877074,0.38835470586877074,0.135782488432641,0.0859169663544788,B,29,57.99999999999999,0.4688519830972249,0.6973860753274006
8930e1531cbffff,9,37.38491587515418,127.13937845216348,서현1동,분당구,41135580,1.0,0,4,0.2431635869566444,1.0,0.1568736399080484,0.5902633650522128,0.4975751479792264,0.4975751479792264,0.2431635869566444,0.1568736399080484,A,42,84.0,0.881655226086415,0.9351769011355312
8930e1c9313ffff,9,37.41131297943513,127.05514779724768,시흥동,수정구,41131650,1.0,0,4,0.0117207013502018,0.619594904114988,0.0064844152483438,0.457599072586192,0.2738497733249314,0.2738497733249314,0.0117207013502018,0.0064844152483438,D,8,16.0,0.3861493162339475,0.6082055603357117
8930e1536afffff,9,37.37800138447799,127.11520959401705,수내1동,분당구,41135520,1.0,0,4,1.0,0.7618966001824469,0.8725946944328697,0.4751726850853146,0.7774159949251578,0.7774159949251578,1.0,0.8725946944328697,A,50,100.0,0.9297159195340108,0.7221368472765917
8930e1c9cafffff,9,37.44192346883239,127.08389998872654,고등동,수정구,41131640,1.0,0,4,0.0047344222891329,0.563307274067727,0.0034386463829846,0.6906974889051272,0.3155444579112429,0.3155444579112429,0.0047344222891329,0.0034386463829846,C,11,22.0,0.3382761765419816,0.5631398843293168
8930e152217ffff,9,37.4107673335169,127.14943568009257,야탑3동,분당구,41135640,1.0,0,4,0.0346401557803864,0.7445110894657374,0.014320628166206,0.5872970545032206,0.3451922319788876,0.3451922319788876,0.0346401557803864,0.014320628166206,C,19,38.0,0.6039398243505666,0.7082174516206173
8930e1c894bffff,9,37.46992117616846,127.133461663058,위례동,수정구,41131625,1.0,0,4,0.2782908015070536,0.9256580434689438,0.135538196099941,0.6677953870318278,0.5018206070269415,0.5018206070269415,0.2782908015070536,0.135538196099941,A,43,86.0,0.847949126410178,0.8532494938615052
8930e1530c3ffff,9,37.3801658033459,127.12063204552236,수내2동,분당구,41135530,1.0,0,4,0.1688082605883596,0.044181586819979,0.0682834527747092,0.2581095054427814,0.1348457014064573,0.1348457014064573,0.1688082605883596,0.0682834527747092,D,1,2.0,0.2555719254790002,0.1475112638231578
8930e1535a7ffff,9,37.40817915260436,127.1361045710216,야탑2동,분당구,41135630,1.0,0,4,0.3801955310532749,0.3908446623772692,0.1488158261319484,0.5974498309352706,0.3793264626244408,0.3793264626244408,0.3801955310532749,0.1488158261319484,B,33,66.0,0.589740090564089,0.4250608041631575
8930e1cd27bffff,9,37.44769516443953,127.17356914436547,금광2동,중원구,41133540,1.0,0,4,0.2861491491090046,0.6837851247944691,0.0995159259202822,0.5172577551888955,0.3966769887531628,0.3966769887531628,0.2861491491090046,0.0995159259202822,B,34,68.0,0.6601190271676689,0.6595983030305386
8930e026ab7ffff,9,37.36741468927934,127.07504196105312,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e1c9ba7ffff,9,37.42037470329058,127.11878282752848,시흥동,수정구,41131650,1.0,0,4,0.0117207013502018,0.619594904114988,0.0064844152483438,0.457599072586192,0.2738497733249314,0.2738497733249314,0.0117207013502018,0.0064844152483438,D,8,16.0,0.3861493162339475,0.6082055603357117
8930e1536dbffff,9,37.371508038075056,127.09894761099233,금곡동,분당구,41135662,1.0,0,4,0.088910056037352,0.8105480892439647,0.0458448617467097,0.6004387064139654,0.38643542836049793,0.38643542836049793,0.088910056037352,0.0458448617467097,B,28,56.00000000000001,0.8165099788515986,0.7610887846993277
8930e15210fffff,9,37.433561546037424,127.17236416591838,상대원1동,중원구,41133570,1.0,0,4,0.0536057568915534,0.6904231266000725,0.0118079597967463,0.2151016645367137,0.24273462695627152,0.24273462695627152,0.0536057568915534,0.0118079597967463,D,6,12.0,0.6397888896736036,0.6649128994782841
8930e1cd657ffff,9,37.46338053130058,127.15127840686436,위례동,수정구,41131625,1.0,0,4,0.2782908015070536,0.9256580434689438,0.135538196099941,0.6677953870318278,0.5018206070269415,0.5018206070269415,0.2782908015070536,0.135538196099941,A,43,86.0,0.847949126410178,0.8532494938615052
8930e0269afffff,9,37.39019508355948,127.09789854990908,판교동,분당구,41135650,1.0,0,4,0.0444838509504207,0.7025860476182239,0.0241094027255053,0.6728000775155952,0.36099484470243626,0.36099484470243626,0.0444838509504207,0.0241094027255053,C,22,44.0,0.3621698430651707,0.6746509228669958
8930e0249afffff,9,37.34602873602012,127.13084854832114,구미동,분당구,41135670,1.0,0,4,0.2034090218704864,0.8226652114625687,0.1149869454888962,0.1804080194132415,0.3303672995587982,0.3303672995587982,0.2034090218704864,0.1149869454888962,B,27,54.0,0.7756944353999815,0.7707901401050359
8930e026e93ffff,9,37.37809018561643,127.04714672600784,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e152007ffff,9,37.42880605010205,127.153590264715,하대원동,중원구,41133660,1.0,0,4,0.0735359077082957,0.5279277375069421,0.0373498741762633,0.6258018725908416,0.31615384799558566,0.31615384799558566,0.0735359077082957,0.0373498741762633,C,14,28.000000000000004,0.3180132672522729,0.5348138963535214
8930e152eb3ffff,9,37.43157879541519,127.18794547345028,도촌동,중원구,41133670,1.0,0,4,0.0226577816181148,0.7059662820815956,0.0065748632745028,0.6621889585805354,0.3493469713886872,0.3493469713886872,0.0226577816181148,0.0065748632745028,C,18,36.0,0.7018436487590132,0.677357246636962
8930e15234bffff,9,37.40595876654466,127.1647652604814,야탑3동,분당구,41135640,1.0,0,4,0.0346401557803864,0.7445110894657374,0.014320628166206,0.5872970545032206,0.3451922319788876,0.3451922319788876,0.0346401557803864,0.014320628166206,C,19,38.0,0.6039398243505666,0.7082174516206173
8930e153397ffff,9,37.37752215450863,127.14137350591272,서현2동,분당구,41135590,1.0,0,4,0.426322169350031,0.6071823832077416,0.1732139477441886,0.4977539224400578,0.42611810568550473,0.42611810568550473,0.426322169350031,0.1732139477441886,B,37,74.0,0.3725709786984021,0.5982676992966364
8930e1cd06bffff,9,37.46574072856533,127.17773445467908,은행2동,중원구,41133560,1.0,0,4,0.123924930734468,0.5586577921161207,0.0465921983098133,0.5981216857433491,0.33182415172593777,0.33182415172593777,0.123924930734468,0.0465921983098133,C,17,34.0,0.3598506596625956,0.559417360445246
8930e0268a7ffff,9,37.38543928641272,127.0791679432471,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
8930e026d8bffff,9,37.400873180855626,127.06998564891556,시흥동,수정구,41131650,1.0,0,4,0.0117207013502018,0.619594904114988,0.0064844152483438,0.457599072586192,0.2738497733249314,0.2738497733249314,0.0117207013502018,0.0064844152483438,D,8,16.0,0.3861493162339475,0.6082055603357117
8930e15068bffff,9,37.37944365730437,127.15988764118386,서현1동,분당구,41135580,1.0,0,4,0.2431635869566444,1.0,0.1568736399080484,0.5902633650522128,0.4975751479792264,0.4975751479792264,0.2431635869566444,0.1568736399080484,A,42,84.0,0.881655226086415,0.9351769011355312
8930e1c9997ffff,9,37.44146657701189,127.11007425397072,고등동,수정구,41131640,1.0,0,4,0.0047344222891329,0.563307274067727,0.0034386463829846,0.6906974889051272,0.3155444579112429,0.3155444579112429,0.0047344222891329,0.0034386463829846,C,11,22.0,0.3382761765419816,0.5631398843293168
8930e1c9e7bffff,9,37.40977162242007,127.0785863305456,시흥동,수정구,41131650,1.0,0,4,0.0117207013502018,0.619594904114988,0.0064844152483438,0.457599072586192,0.2738497733249314,0.2738497733249314,0.0117207013502018,0.0064844152483438,D,8,16.0,0.3861493162339475,0.6082055603357117
8930e15328fffff,9,37.36538149733306,127.12462429419855,수내3동,분당구,41135540,1.0,0,4,0.1882049897089418,0.4810292978690261,0.0569102022803107,0.6299538837015899,0.33902459338996715,0.33902459338996715,0.1882049897089418,0.0569102022803107,C,20,40.0,0.2800188300424025,0.4972655063404188
8930e1c93abffff,9,37.41348085477362,127.06056500806818,시흥동,수정구,41131650,1.0,0,4,0.0117207013502018,0.619594904114988,0.0064844152483438,0.457599072586192,0.2738497733249314,0.2738497733249314,0.0117207013502018,0.0064844152483438,D,8,16.0,0.3861493162339475,0.6082055603357117
8930e026c83ffff,9,37.39611218757907,127.05126366876414,운중동,분당구,41135680,1.0,0,4,0.0117325852896997,0.8375340736275518,0.0074089079150314,0.8553980536354453,0.428018405116932,0.428018405116932,0.0117325852896997,0.0074089079150314,B,30,60.0,0.4358038389443436,0.7826946264788317
