h3_index,lat,lon,ADM_NM,GU_NM,CSV_ADMI_CD,Ds,demand_grade,P_wind_fail,P_rain_fail,P_visibility_fail,P_drone_weather_available,weather_risk,score_weather,weather_station,weather_source,weather_period_start,weather_period_end,weather_note
8830e026d3fffff,37.39781807847479,127.0828233644451,시흥동,수정구,41131650,0.2292619362013324,D,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c98dfffff,37.424320032067065,127.08766463567821,고등동,수정구,41131640,0.24694815124964348,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e024d5fffff,37.34651315669199,127.10470217245754,구미1동,분당구,41135665,0.34185927345280975,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e15323fffff,37.36123364597061,127.1347538266986,수내3동,분당구,41135540,0.29484970399070237,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e15217fffff,37.428991304301576,127.17459937264589,상대원1동,중원구,41133570,0.2265850361917555,D,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e15239fffff,37.42183333512671,127.16349258570425,도촌동,중원구,41133670,0.2853938536924451,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1cd67fffff,37.46097978857258,127.15894934572995,양지동,수정구,41131610,0.22666966419906892,D,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e026b9fffff,37.37174437584678,127.08587551857242,금곡동,분당구,41135662,0.3352825633228366,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e15309fffff,37.38689775513501,127.12382068487133,서현1동,분당구,41135580,0.46286517016966955,A,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c9d7fffff,37.43821427244093,127.1019356311504,고등동,수정구,41131640,0.24694815124964348,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e15269fffff,37.42645029321552,127.1271616654774,성남동,중원구,41133510,0.5129422940779669,A,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1506bfffff,37.38268869477674,127.16803084765736,서현1동,분당구,41135580,0.46286517016966955,A,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c9bdfffff,37.412132978621514,127.10498320360885,시흥동,수정구,41131650,0.2292619362013324,D,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c937fffff,37.40326999645698,127.06233126167095,시흥동,수정구,41131650,0.2292619362013324,D,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1535bfffff,37.407096357235815,127.13339119993225,야탑3동,분당구,41135640,0.2899265421066042,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c8b1fffff,37.4597013117285,127.13522055335976,복정동,수정구,41131620,0.2465699214638441,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e02685fffff,37.370896615035406,127.07009851324122,운중동,분당구,41135680,0.34365185828235756,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c9a3fffff,37.405400378159,127.10179650594644,삼평동,분당구,41135655,0.458371381575248,A,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c91dfffff,37.42890980452022,127.05137778868847,고등동,수정구,41131640,0.24694815124964348,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e15341fffff,37.392784291982196,127.11121531794886,백현동,분당구,41135657,0.45376362521388297,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c897fffff,37.47317502383165,127.14161072564035,위례동,수정구,41131625,0.46287014847446417,A,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e15235fffff,37.4087849183867,127.16500589240071,도촌동,중원구,41133670,0.2853938536924451,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c989fffff,37.43105313004518,127.09084997796312,고등동,수정구,41131640,0.24694815124964348,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c903fffff,37.42217821057524,127.04819887254412,고등동,수정구,41131640,0.24694815124964348,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e026d7fffff,37.39108701197028,127.07964090322452,운중동,분당구,41135680,0.34365185828235756,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e024d9fffff,37.35955161953489,127.1031801232576,금곡동,분당구,41135662,0.3352825633228366,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e15327fffff,37.35450268069446,127.13156480598569,정자3동,분당구,41135570,0.2978596732733048,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1521bfffff,37.44204161642589,127.17308722511146,상대원1동,중원구,41133570,0.2265850361917555,D,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e026bdfffff,37.36501457679295,127.08269381913455,금곡동,분당구,41135662,0.3352825633228366,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1530dfffff,37.380165820856526,127.12063218218776,수내2동,분당구,41135530,0.12591557692101515,D,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c9dbfffff,37.45125521818193,127.10041100990178,신촌동,수정구,41131630,0.17434483147037586,D,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e15201fffff,37.42772288834394,127.15087489118979,하대원동,중원구,41133660,0.2609272515073311,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e026a3fffff,37.35828524534429,127.07951295165945,구미1동,분당구,41135665,0.34185927345280975,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1526dfffff,37.419716160900585,127.12397072633007,도촌동,중원구,41133670,0.2853938536924451,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c9c1fffff,37.43693014871812,127.07824095385158,고등동,수정구,41131640,0.24694815124964348,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c93bfffff,37.41630459471049,127.0608007725223,고등동,수정구,41131640,0.24694815124964348,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c8b5fffff,37.4529651526259,127.13202672231206,복정동,수정구,41131620,0.2465699214638441,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e15345fffff,37.38605249084659,127.10802855136644,백현동,분당구,41135657,0.45376362521388297,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e02689fffff,37.38393123801656,127.06857007823015,운중동,분당구,41135680,0.34365185828235756,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e0248bfffff,37.34020386434844,127.10940762052199,구미동,분당구,41135670,0.3326673998045227,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e15253fffff,37.44793077159603,127.16046431267016,금광2동,중원구,41133540,0.37356612814517376,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c9a7fffff,37.39866824409466,127.0986106420898,판교동,분당구,41135650,0.29816322204591883,C,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
8830e1c921fffff,37.40198622818889,127.03866711428019,운중동,분당구,41135680,0.34365185828235756,B,0.0,0.00742,0.048849,0.944093,0.055907,0.944093,수원(119),kma_hourly_observed_1year,2025-01-01,2025-12-31,"station-level score: all H3 cells receive the same score_weather=0.9441. Source: 수원(119), 2025-01-01~2025-12-31, 8760 hourly observations."
