h3_index,lat,lon,admin_code,dong,gu,delivery_demand_index,flow_pop_index,urgency_score,urgency_level,score_airspace,score_obstacle,score_noise,score_terrain_raw,score_robot_access_ra,score_weather,dashboard_score_all_layers,dashboard_score_without_robot,original_composite_score,dashboard_feasible_all_layers,dashboard_feasible_static,dashboard_score_band,composite_level,tall_bldg_count,total_bldg_count,avg_slope,terrain_zone,Hr,Fp,Cc,Od,Ds_v2,Ec,Od_v2,Ds_v3,total_walk_length,robot_walk_length,n_crossings,avg_robot_weight,b2b_index_100,b2c_index_100,b2c_zone_type,robot_index_100,welfare_facility_count,welfare_density,total_corp,drone_ratio,resident_score,inflow_score,connectivity_index,passable_ratio
8930e026cafffff,37.3947992842807,127.06162420560102,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,높음,0.0,0.3,0.9485773054508057,1.0,0.4743623178758834,0.8,0.0,0.0,0.0,False,False,부적합,부적합,8,38,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,431.8,259.1,2,0.6,31.64,70.06,안정 수요 구역,47.08,23,0.0238589211618257,725,0.353103448275862,0.9094683216393996,0.6747258167745952,0.5784313725490197,0.7880678914558206
8930e1c9897ffff,37.4338777698762,127.09108693083732,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,낮음,0.0,1.0,0.9897154610901612,1.0,0.5574106351571022,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,6,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.159100173110528,0.1561660655360294,0.1394027198049199,3260.8,2282.6,2,0.7,30.97,66.31,즉시 확장 구역,54.19,28,0.0409356725146198,561,0.4581105169340463,0.7209433023429709,0.5680754195197021,0.5703125,0.787403838061368
8930e1c9d7bffff,37.43713013726335,127.09922300013456,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,낮음,0.0,1.0,0.9262941378128212,1.0,0.3939051747927311,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,43,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.159100173110528,0.1561660655360294,0.1394027198049199,1973.2,857.4,16,0.475,30.97,66.31,즉시 확장 구역,54.19,28,0.0409356725146198,561,0.4581105169340463,0.7209433023429709,0.5680754195197021,0.5703125,0.787403838061368
8930e1c8a0fffff,37.450369860067525,127.11869192454748,41131540,태평1동,수정구,0.0915769108572866,0.1623178069514097,0.1198732692949358,낮음,0.0,0.9125,0.9280082276311278,1.0,0.4539017957023383,0.8,0.0,0.0,0.0,False,False,부적합,부적합,1,43,,Unknown,0.4513026426370343,0.1510170423181063,0.0915769108572866,0.0915769108572866,0.2143546632564158,0.052128693806119,0.1865167677077737,0.199747705211727,5180.3,2528.4,44,0.5455,14.36,15.18,관망 구역,64.27,22,0.2619047619047619,200,0.35,0.1469076680590824,0.1366283090793527,0.2698412698412698,0.943193635412964
8930e152cabffff,37.446797358134326,127.19187284161627,41133570,상대원1동,중원구,0.1464882246035055,0.317823978552547,0.2150225261831221,높음,0.0,1.0,0.9948577305450804,1.0,0.0,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,3,,Unknown,0.5088243533476515,0.2910084552227944,0.1464882246035055,0.1464882246035055,0.2913191208815715,0.9372439985935204,0.653576087790653,0.5001906371894749,0.0,0.0,0,0.0,88.87,27.22,성장 잠재 구역,60.46,28,0.0777777777777777,3286,0.696895922093731,0.2132019671604174,0.1762887572573852,0.321608040201005,0.9493140164101443
8930e15318fffff,37.392730966285775,127.14528364788475,41135600,이매1동,분당구,0.1032687369307485,0.2296300483595816,0.1538132615022818,낮음,0.0,1.0,1.0,1.0,0.5229867175994966,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,0,,Unknown,0.145298347184611,0.2137762129782459,0.1032687369307485,0.1032687369307485,0.1435044890187816,0.1127216936242304,0.1246450771237817,0.140974677071365,5092.9,3108.6,32,0.5562,21.65,58.99,안정 수요 구역,56.44,13,0.0773809523809523,406,0.3571428571428571,0.6691978124246567,0.5764235267873932,0.6349206349206349,0.866393617834949
8930e153673ffff,37.36844580466765,127.11178500357194,41135545,정자동,분당구,0.143609808465298,0.2071475318499021,0.1690248978191396,보통,0.0,0.9125,0.5783339046966058,1.0,0.6549681287750514,0.8,0.0,0.0,0.0,False,False,부적합,부적합,1,247,,Unknown,0.2173872443738911,0.2080913249989688,0.143609808465298,0.143609808465298,0.1818634183712936,0.0868897907433371,0.3520834932085028,0.1948775199162689,14825.9,10162.1,244,0.6533,22.79,67.62,즉시 확장 구역,52.34,5,0.078125,264,0.3674242424242424,0.7596626158486808,0.5202887219853963,0.2569444444444444,0.7094069945732812
8930e1cd347ffff,37.45702315854106,127.19012133380669,41133570,상대원1동,중원구,0.1464882246035055,0.317823978552547,0.2150225261831221,높음,0.0,1.0,1.0,1.0,0.553599834405646,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,0,,Unknown,0.5088243533476515,0.2910084552227944,0.1464882246035055,0.1464882246035055,0.2913191208815715,0.9372439985935204,0.653576087790653,0.5001906371894749,2844.7,1991.3,16,0.7,88.87,27.22,성장 잠재 구역,60.46,28,0.0777777777777777,3286,0.696895922093731,0.2132019671604174,0.1762887572573852,0.321608040201005,0.9493140164101443
8930e0261bbffff,37.387871510273136,127.03749447214643,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,높음,0.0,1.0,1.0,1.0,0.0,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,0,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,0.0,0.0,0,0.0,31.64,70.06,안정 수요 구역,47.08,23,0.0238589211618257,725,0.353103448275862,0.9094683216393996,0.6747258167745952,0.5784313725490197,0.7880678914558206
8930e026b83ffff,37.37174435535853,127.08587535923758,41135662,금곡동,분당구,0.2716677734571954,0.3057914029293038,0.2853172252460388,매우 높음,0.0,1.0,1.0,1.0,0.5504358749060286,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,0,,Unknown,0.3961154169390232,0.2918124336158817,0.2716677734571954,0.2716677734571954,0.3140382315414153,0.2575278304814252,0.4062428056173739,0.3241668825882624,2499.1,1749.4,2,0.7,35.22,56.24,안정 수요 구역,55.2,15,0.046875,895,0.3787709497206704,0.6327276608160091,0.5508094573824001,0.1202185792349726,0.8573219744212512
8930e150483ffff,37.40205036731949,127.1618095797279,41135640,야탑3동,분당구,0.0952964136419912,0.2491020055222445,0.1568186503940925,보통,0.0,0.9125,0.9314364072677408,1.0,0.447769616856241,0.8,0.0,0.0,0.0,False,False,부적합,부적합,1,41,,Unknown,0.469978522737884,0.232590439514758,0.0952964136419912,0.0952964136419912,0.2420245528389508,0.2688061385752717,0.0755314250633105,0.2481629427903718,3381.2,1711.6,44,0.5273,39.45,45.3,성장 잠재 구역,52.15,23,0.0821428571428571,961,0.5306971904266389,0.5134996313347452,0.2866727135806758,0.597457627118644,0.8622733276063825
8930e1532bbffff,37.366463222080206,127.12733549348224,41135540,수내3동,분당구,0.0702526849612489,0.0896260720985284,0.0780020398161607,매우 낮음,0.0,0.65,0.5851902639698318,1.0,0.5875819400549683,0.8,0.0,0.0,0.0,False,False,부적합,부적합,4,246,,Unknown,0.1250350172751891,0.0845000198186431,0.0702526849612489,0.0702526849612489,0.0902492183697795,0.0217081848621454,0.0963663571483385,0.0810058858194555,12290.6,7473.7,264,0.6386,15.25,65.61,안정 수요 구역,64.45,9,0.140625,72,0.2638888888888889,0.8048845981605159,0.5745520372533545,0.5384615384615384,0.7920842591596435
8930e1c9c73ffff,37.43236561495519,127.08047858508272,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,낮음,0.0,0.9125,0.9588618443606444,1.0,0.4966230677626697,0.8,0.0,0.0,0.0,False,False,부적합,부적합,1,25,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.159100173110528,0.1561660655360294,0.1394027198049199,18438.8,6460.3,28,0.4214,30.97,66.31,즉시 확장 구역,54.19,28,0.0409356725146198,561,0.4581105169340463,0.7209433023429709,0.5680754195197021,0.5703125,0.787403838061368
8930e1521dbffff,37.43379868809324,127.15926225125725,41133580,상대원2동,중원구,0.0128347587660495,0.0644618818460887,0.0334856079980652,매우 낮음,0.0,0.65,0.5042372881355932,1.0,0.4801410708864526,0.8,0.0,0.0,0.0,False,False,부적합,부적합,4,472,,Unknown,0.0521057054813708,0.0607397707953989,0.0128347587660495,0.0128347587660495,0.0365922957879832,0.1066632894640279,0.1177000997621057,0.0667290051397538,7465.5,3713.6,132,0.5,34.27,24.8,성장 잠재 구역,60.25,4,0.1428571428571428,289,0.6505190311418685,0.2132019671604174,0.0809795429619138,0.3076923076923077,0.9514009311768424
8930e153087ffff,37.38798009082923,127.12653257329998,41135600,이매1동,분당구,0.1032687369307485,0.2296300483595816,0.1538132615022818,낮음,0.0,0.65,0.8782996229002399,1.0,0.6163298812551221,0.8,0.0,0.0,0.0,False,False,부적합,부적합,4,75,,Unknown,0.145298347184611,0.2137762129782459,0.1032687369307485,0.1032687369307485,0.1435044890187816,0.1127216936242304,0.1246450771237817,0.140974677071365,15018.2,9232.1,286,0.6133,21.65,58.99,안정 수요 구역,56.44,13,0.0773809523809523,406,0.3571428571428571,0.6691978124246567,0.5764235267873932,0.6349206349206349,0.866393617834949
8930e024d23ffff,37.353663172058056,127.11577786688534,41135662,금곡동,분당구,0.2716677734571954,0.3057914029293038,0.2853172252460388,매우 높음,1.0,0.7375,0.9022968803565308,1.0,0.6763331621033102,0.8,0.360049,0.532355,0.5323551594103532,True,True,낮음,보통,3,60,,Unknown,0.3961154169390232,0.2918124336158817,0.2716677734571954,0.2716677734571954,0.3140382315414153,0.2575278304814252,0.4062428056173739,0.3241668825882624,11417.9,8876.5,70,0.6057,35.22,56.24,안정 수요 구역,55.2,15,0.046875,895,0.3787709497206704,0.6327276608160091,0.5508094573824001,0.1202185792349726,0.8573219744212512
8930e15356bffff,37.39122713613119,127.13467006066904,41135600,이매1동,분당구,0.1032687369307485,0.2296300483595816,0.1538132615022818,낮음,0.0,0.65,0.7428865272540279,1.0,0.5366022434689595,0.8,0.0,0.0,0.0,False,False,부적합,부적합,4,154,,Unknown,0.145298347184611,0.2137762129782459,0.1032687369307485,0.1032687369307485,0.1435044890187816,0.1127216936242304,0.1246450771237817,0.140974677071365,9338.0,5287.2,140,0.5571,21.65,58.99,안정 수요 구역,56.44,13,0.0773809523809523,406,0.3571428571428571,0.6691978124246567,0.5764235267873932,0.6349206349206349,0.866393617834949
8930e15240fffff,37.43817785798528,127.13602149134074,41131570,수진1동,수정구,0.0540322072461914,0.0654458603917252,0.0585976685044049,매우 낮음,0.0,1.0,0.5,1.0,0.6347405771719137,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,1426,,Unknown,0.3611915211504342,0.0601269548435353,0.0540322072461914,0.0540322072461914,0.1477036883168002,0.0457213032988111,0.2455682603023559,0.1591092124106695,19450.1,11201.5,544,0.5662,13.52,13.72,관망 구역,59.73,12,0.6,125,0.368,0.1043535165894549,0.1345495598182706,0.2272727272727272,0.9177508592598482
8930e1c9b6bffff,37.40342430660961,127.11735293539572,41135655,삼평동,분당구,0.4465934301776538,1.0,0.6679560581065923,매우 높음,0.0,0.9125,0.778882413438464,1.0,0.5944210794709289,0.8,0.0,0.0,0.0,False,False,부적합,부적합,1,130,,Unknown,0.184330936595387,1.0,0.4465934301776538,0.4465934301776538,0.5062663245585604,1.0,0.7124932852428824,0.6422754129708099,12956.4,7895.4,194,0.7258,67.37,70.91,즉시 확장 구역,63.62,10,0.0641025641025641,2982,0.2961099932930919,0.8009180644811347,0.5426603149768172,0.4285714285714285,0.908632573427714
8930e1520d3ffff,37.429041649021535,127.1404937437593,41133510,성남동,중원구,0.4585561216747951,0.4205640738554599,0.443359302547061,매우 높음,0.0,0.3,0.7206033596160437,1.0,0.4490220280718437,0.8,0.0,0.0,0.0,False,False,부적합,부적합,8,171,,Unknown,1.0,0.3908118957979841,0.4585561216747951,0.4585561216747951,0.6040532287031538,0.3013657154585115,1.0,0.6301467465862582,7099.9,3186.4,124,0.4403,39.97,27.4,관망 구역,66.57,19,0.1696428571428571,999,0.4214214214214214,0.30256851813019,0.2010405396368954,0.4041450777202072,0.9168035775974288
8930e1525b7ffff,37.45706920427548,127.15599173530128,41131590,단대동,수정구,0.0417256679489965,0.0842084357904579,0.0587187750855811,매우 낮음,0.0,1.0,0.5,1.0,0.5506432731604756,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,321,,Unknown,0.2040339901017835,0.0763800928065665,0.0417256679489965,0.0417256679489965,0.0990817708092251,0.0163568094227152,0.0900353004374184,0.0914063066267142,9211.5,5460.6,170,0.5576,12.7,40.3,성장 잠재 구역,68.17,27,0.6136363636363636,88,0.2954545454545454,0.3489323822922549,0.2548333598972623,0.4516129032258064,0.90453082422923
8930e153463ffff,37.38647533402269,127.1159238340823,41135657,백현동,분당구,0.279685328637519,0.335035490602693,0.3018253934235886,매우 높음,0.0,1.0,0.7891669523483029,1.0,0.6913027217278659,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,123,,Unknown,0.2383976094873471,0.339787948200788,0.279685328637519,0.279685328637519,0.2823246677832847,0.1987804103333867,0.4757117642544701,0.294606904444346,20534.9,13500.8,214,0.6776,27.01,78.64,즉시 확장 구역,63.44,12,0.1111111111111111,620,0.2951612903225806,0.7898406597889778,0.7350948319246042,0.4384615384615384,0.874415307803266
8930e1cd61bffff,37.46620702196986,127.15151845296226,41131625,위례동,수정구,0.4430485790178199,0.4178320876323894,0.4329619824636477,매우 높음,0.0,0.3,0.8457319163524167,1.0,0.6478005399149438,0.8,0.0,0.0,0.0,False,False,부적합,부적합,8,98,,Unknown,0.5249789896348865,0.4066174321583938,0.4430485790178199,0.4430485790178199,0.4585199154880834,0.3590172612939077,0.6522715064077967,0.4708221278639154,8882.3,6822.1,146,0.8479,39.76,53.73,안정 수요 구역,59.87,45,0.2616279069767442,1212,0.3663366336633663,0.5800396030755666,0.5202561822540583,0.775623268698061,0.6952631953822255
8930e1c8bb7ffff,37.46926413690075,127.13865453630603,41131625,위례동,수정구,0.4430485790178199,0.4178320876323894,0.4329619824636477,매우 높음,0.0,0.65,0.8354473774425779,1.0,0.7179196598365087,0.8,0.0,0.0,0.0,False,False,부적합,부적합,4,100,,Unknown,0.5249789896348865,0.4066174321583938,0.4430485790178199,0.4430485790178199,0.4585199154880834,0.3590172612939077,0.6522715064077967,0.4708221278639154,13968.7,11305.0,270,0.8141,39.76,53.73,안정 수요 구역,59.87,45,0.2616279069767442,1212,0.3663366336633663,0.5800396030755666,0.5202561822540583,0.775623268698061,0.6952631953822255
8930e026973ffff,37.380639739873786,127.0944769150511,41135650,판교동,분당구,0.1275882933326259,0.1865480898138088,0.151172211925099,낮음,0.0,1.0,0.9022968803565308,1.0,0.3767388318672673,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,57,,Unknown,0.0968344383229059,0.1809293821411808,0.1275882933326259,0.1275882933326259,0.1316974090318486,0.118694274580035,0.1817396976440795,0.1369119542381067,7724.2,2412.1,12,0.35,23.14,81.09,즉시 확장 구역,67.16,16,0.0634920634920634,375,0.328,0.8570307701319142,0.7450650572252329,0.4828897338403042,0.8824181102595765
8930e1c9ea7ffff,37.424976556267886,127.08247946240309,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,낮음,0.0,1.0,1.0,1.0,0.0,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,0,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.159100173110528,0.1561660655360294,0.1394027198049199,0.0,0.0,0,0.0,30.97,66.31,즉시 확장 구역,54.19,28,0.0409356725146198,561,0.4581105169340463,0.7209433023429709,0.5680754195197021,0.5703125,0.787403838061368
8930e026e57ffff,37.3661412873014,127.05138478377798,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,높음,1.0,1.0,0.8371614672608844,1.0,0.422264361606572,0.8,0.282803,0.669729,0.6697291738087076,True,True,낮음,높음,0,95,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,2449.2,1167.2,10,0.42,31.64,70.06,안정 수요 구역,47.08,23,0.0238589211618257,725,0.353103448275862,0.9094683216393996,0.6747258167745952,0.5784313725490197,0.7880678914558206
8930e1c99c3ffff,37.43190720364138,127.10664745052122,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,낮음,0.0,1.0,1.0,1.0,0.0,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,0,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.159100173110528,0.1561660655360294,0.1394027198049199,0.0,0.0,0,0.0,30.97,66.31,즉시 확장 구역,54.19,28,0.0409356725146198,561,0.4581105169340463,0.7209433023429709,0.5680754195197021,0.5703125,0.787403838061368
8930e1c9a63ffff,37.39866822370503,127.09861048264442,41135650,판교동,분당구,0.1275882933326259,0.1865480898138088,0.151172211925099,낮음,0.0,0.9125,0.732601988344189,1.0,0.5870664066888811,0.8,0.0,0.0,0.0,False,False,부적합,부적합,1,157,,Unknown,0.0968344383229059,0.1809293821411808,0.1275882933326259,0.1275882933326259,0.1316974090318486,0.118694274580035,0.1817396976440795,0.1369119542381067,6823.9,4741.6,130,0.7123,23.14,81.09,즉시 확장 구역,67.16,16,0.0634920634920634,375,0.328,0.8570307701319142,0.7450650572252329,0.4828897338403042,0.8824181102595765
8930e1506b7ffff,37.38551460909992,127.16827125233118,41135580,서현1동,분당구,0.9968130393916228,0.6447023797590359,0.855968775538588,매우 높음,0.0,1.0,0.9862872814535482,1.0,0.0,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,8,,Unknown,0.3879914090951536,0.6379679208477442,0.9968130393916228,0.9968130393916228,0.7244552706667124,0.6063353609372737,0.898837387767631,0.6800467246742612,0.0,0.0,0,0.0,60.2,60.87,즉시 확장 구역,53.9,6,0.0151515151515151,2145,0.3874125874125874,0.6919578564216569,0.5459936266462968,0.7087719298245614,0.8641462523368525
8930e026db7ffff,37.40694754741307,127.07834986839536,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,보통,0.0,0.9125,0.9005827905382241,1.0,0.5067926326743663,0.8,0.0,0.0,0.0,False,False,부적합,부적합,1,59,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.1912274332382693,4547.5,2686.7,8,0.525,34.75,59.87,즉시 확장 구역,61.4,18,0.0252808988764044,993,0.3031218529707956,0.6072316978343043,0.4102062990359738,0.3268292682926829,1.0
8930e0268d3ffff,37.37894188060846,127.062918444468,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,높음,0.0,1.0,0.996571820363387,1.0,0.5355224720600033,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,2,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,4571.0,2928.6,20,0.66,31.64,70.06,안정 수요 구역,47.08,23,0.0238589211618257,725,0.353103448275862,0.9094683216393996,0.6747258167745952,0.5784313725490197,0.7880678914558206
8930e1524afffff,37.44491338202716,127.13921525067886,41131550,태평2동,수정구,0.0570476301948968,0.0822662879035789,0.0671350932783697,매우 낮음,0.0,0.65,0.505,1.0,0.5126320308619764,0.8,0.0,0.0,0.0,False,False,부적합,부적합,4,400,,Unknown,0.3503595106919414,0.0759621570956016,0.0570476301948968,0.0570476301948968,0.1497698260691863,0.0430625042277024,0.1592356687898089,0.1466896862950968,10090.1,5167.7,172,0.514,16.29,14.27,관망 구역,59.89,19,0.6785714285714286,118,0.3983050847457627,0.1469076680590824,0.1728468137022449,0.1111111111111111,1.0
8930e1c8b17ffff,37.462527356737546,127.1354596941172,41131620,복정동,수정구,0.1169695747533441,0.1752065572430349,0.1402643677492204,낮음,0.0,0.825,0.9811450119986288,1.0,0.5434180857421329,0.8,0.0,0.0,0.0,False,False,부적합,부적합,2,13,,Unknown,0.3983565225511252,0.1664261426881347,0.1169695747533441,0.1169695747533441,0.2137498010763761,0.203764487421365,0.2129345407106131,0.228961352716942,4984.0,3229.1,36,0.8722,34.94,22.48,관망 구역,56.93,9,0.046875,657,0.4231354642313546,0.2143542045900754,0.2104581960574201,0.72,0.5776880928287509
8930e15335bffff,37.36057158226947,127.13993817358748,41135510,분당동,분당구,0.0352251358978095,0.151264084629794,0.0816407153906033,매우 낮음,1.0,1.0,1.0,1.0,0.5417789205926409,0.8,0.433423,0.8,0.8,True,True,보통,최적,0,0,,Unknown,0.283406480530395,0.1397587607511954,0.0352251358978095,0.0352251358978095,0.1358129455009316,0.0551713760440734,0.0844908295602793,0.1295562991052563,1553.8,1087.6,4,0.7,11.82,51.25,안정 수요 구역,56.1,33,0.171875,151,0.3178807947019867,0.5725466137556667,0.5006348634689541,0.6341463414634146,0.8002295360564364
8930e1c8aafffff,37.4571054156268,127.12188349266502,41131620,복정동,수정구,0.1169695747533441,0.1752065572430349,0.1402643677492204,낮음,0.0,1.0,1.0,1.0,0.0,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,0,,Unknown,0.3983565225511252,0.1664261426881347,0.1169695747533441,0.1169695747533441,0.2137498010763761,0.203764487421365,0.2129345407106131,0.228961352716942,0.0,0.0,0,0.0,34.94,22.48,관망 구역,56.93,9,0.046875,657,0.4231354642313546,0.2143542045900754,0.2104581960574201,0.72,0.5776880928287509
8930e02686bffff,37.36849710899022,127.077749958035,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,높음,0.0,1.0,1.0,1.0,0.5974345672409748,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,0,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,7631.7,5342.2,8,0.7,31.64,70.06,안정 수요 구역,47.08,23,0.0238589211618257,725,0.353103448275862,0.9094683216393996,0.6747258167745952,0.5784313725490197,0.7880678914558206
8930e026d4fffff,37.38892089237058,127.07422283302138,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,높음,0.0,1.0,0.8388755570791908,1.0,0.5459045730222783,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,94,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,13524.0,6970.8,124,0.6081,31.64,70.06,안정 수요 구역,47.08,23,0.0238589211618257,725,0.353103448275862,0.9094683216393996,0.6747258167745952,0.5784313725490197,0.7880678914558206
8930e1c995bffff,37.4245159260939,127.10864636180476,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,보통,0.0,0.9125,0.8834418923551594,1.0,0.5108187937129445,0.8,0.0,0.0,0.0,False,False,부적합,부적합,1,69,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.1912274332382693,4413.1,2647.8,6,0.6,34.75,59.87,즉시 확장 구역,61.4,18,0.0252808988764044,993,0.3031218529707956,0.6072316978343043,0.4102062990359738,0.3268292682926829,1.0
8930e1523a7ffff,37.42333811371393,127.1741171957299,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,보통,0.0,1.0,0.8131642098045937,1.0,0.4250005403546983,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,109,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.2120852068776988,7565.6,3021.0,70,0.4686,23.03,46.22,안정 수요 구역,50.86,42,0.08203125,550,0.3763636363636363,0.5382405433314565,0.3867563125640387,0.6610169491525424,0.8445071867081309
8930e153253ffff,37.35582617757772,127.12119840555424,41135570,정자3동,분당구,0.2975470887555387,0.2013665412256768,0.259074869743594,높음,1.0,0.825,0.9742886527254028,1.0,0.4987403205853912,0.8,0.320705,0.643031,0.6430305107987658,True,True,낮음,높음,2,17,,Unknown,0.1550098048370529,0.1864085727604963,0.2975470887555387,0.2975470887555387,0.2270012745812323,0.0386852099989883,0.082399662343642,0.1556405748638142,4042.6,2364.0,26,0.6077,13.36,66.31,즉시 확장 구역,59.96,10,0.0925925925925925,119,0.3193277310924369,0.7596626158486808,0.5118543967099333,0.3402061855670103,0.75639347453996
8930e1533c3ffff,37.36796505803579,127.13794352208912,41135510,분당동,분당구,0.0352251358978095,0.151264084629794,0.0816407153906033,매우 낮음,0.0,0.65,0.90743914981145,1.0,0.4765291823340587,0.8,0.0,0.0,0.0,False,False,부적합,부적합,4,58,,Unknown,0.283406480530395,0.1397587607511954,0.0352251358978095,0.0352251358978095,0.1358129455009316,0.0551713760440734,0.0844908295602793,0.1295562991052563,4069.4,2219.7,22,0.4727,11.82,51.25,안정 수요 구역,56.1,33,0.171875,151,0.3178807947019867,0.5725466137556667,0.5006348634689541,0.6341463414634146,0.8002295360564364
8930e1c936fffff,37.40152991076255,127.06480395923413,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,보통,0.0,1.0,0.9982859101816935,1.0,0.5435781607373134,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,1,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.1912274332382693,1750.2,1225.2,2,0.7,34.75,59.87,즉시 확장 구역,61.4,18,0.0252808988764044,993,0.3031218529707956,0.6072316978343043,0.4102062990359738,0.3268292682926829,1.0
8930e026c47ffff,37.38416264261839,127.0555024585245,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,높음,0.0,1.0,1.0,1.0,0.5360075385165761,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,0,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,2745.7,1841.7,4,0.65,31.64,70.06,안정 수요 구역,47.08,23,0.0238589211618257,725,0.353103448275862,0.9094683216393996,0.6747258167745952,0.5784313725490197,0.7880678914558206
8930e1c9853ffff,37.41975486281462,127.08990158118245,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,낮음,0.0,1.0,0.993143640726774,1.0,0.437051870367598,0.8,0.0,0.0,0.0,False,False,부적합,부적합,0,4,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.159100173110528,0.1561660655360294,0.1394027198049199,2597.6,1298.8,2,0.5,30.97,66.31,즉시 확장 구역,54.19,28,0.0409356725146198,561,0.4581105169340463,0.7209433023429709,0.5680754195197021,0.5703125,0.787403838061368
